"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"000000009016090030789004106001000000020080000000003060000300000060070920000452010",31.6208,401.1787,11.0259,25.9951,34.9704,117,238
"000400009000800003709103000000060000060080210000200300500602000600000000078500642",0.0342,2.7997,0.0182,64.2446,35.3386,264,243
"700000901000109070900800000000050000005060080410000700009000204050004090100097008",5.3587,2.0016,1.8291,185.7533,99.8503,965,782
"004501080001879004700000000230000000410007000097000000002600000670100000050002010",0.0366,1.2128,0.0188,75.8411,34.26,227,207
"007400090000109605090000000000800009806000750000000002503000020984000030000503900",0.122,0.2787,0.0504,26.622,33.5794,73,201
"000000080450007003700003000010065800300000000800014005501040008000090531070000000",0.0367,272.3671,0.0189,244.4953,75.9364,1197,522
"050020000000000030009030627000500700574210000008300200005002000001804000000050002",216.1327,170.5359,81.747,378.6727,66.0318,2511,486
"007000200038900605091000080040300000800000000300000856003200008004000000062007009",1.7461,0.6565,0.6194,69.3353,36.7114,242,216
"450600010007090400810000007002000790500200060090000000000002003030084000080700040",1.4367,3.0433,0.493,24.6262,51.9308,65,307
"650030000400902070090000000000380002020500704000004000003009000080040060100850300",0.5643,2.2765,0.2034,96.513,42.0667,334,254
"046000809300000000000000327450600000601400200000000008000704003130800070700000100",4.8887,78.8744,1.7708,81.6053,35.1517,318,201
"670000000080000005201070000700060310000890702000700800000906100800207000000308000",0.4668,4.2152,0.1557,62.594,32.0518,347,224
"000000780500087004000004006300020007605800000090100060000060070000091005060700400",5.3398,53.9366,1.7871,25.8518,69.5858,113,511
"001400000050000000000003006000000607000069310008070000002005970070030560900004032",0.7947,17.6468,0.2617,73.1151,33.3725,337,241
"000700200730020560090060080007000000020000800000050076305000000000040327140800000",27.1342,33.6949,9.6185,212.4093,57.2949,1015,370
"000000091000000600200070400000360510536000900002000000300090000004036050120040300",262.935,1439.0025,93.246,168.2046,36.6409,879,240
"045007080000009005080040000503600090000708000700023410001000000000001034070030000",0.0822,1.4667,0.0352,62.902,54.0122,207,361
"005480090400000600001000400000506012000000807010800500359700024007004000000000000",6.3568,13.9302,2.2825,28.9206,52.491,61,338
"800504000590000000300076050009000200080312700000900000002040600640000090000020080",0.7541,31.487,0.2764,33.3663,33.7899,138,225
"000027809000001400000030000002000090504219000000306200750060000000000070000002143",3.9768,79.465,1.5537,14.1113,28.6978,56,218
"000260180000800000000005200410000090030700000000120506600003000050000903970002001",6.6111,755.6653,2.3716,214.2939,112.3578,1015,743
"004000291000020560000000003500080000000000035800052906075200000000100027000003009",1436.9355,5133.2227,481.7983,26.7001,32.789,114,214
"003400700000007000780123000204305000065000014000200000500040000000000530070000640",0.085,2.3096,0.0149,87.7432,39.4904,387,274
"000700001008200000001000870890003410000040000400087030309070000006800300040000060",7.1391,25.2611,2.6059,153.4558,50.852,841,376
"040000109000080340000300067000400000604079000008020000430000900002000631070000800",11.0895,5.5866,3.9482,37.0021,32.9318,159,234
"000400700050000100709023006003040000007090000000031507000060000804000002000302064",0.1861,31.4726,0.0727,105.7746,30.3582,536,226
"000040001040200070321006054000000013004000000200780009908000000000000500057023000",0.5499,11.135,0.1972,42.9534,43.0539,130,293
"003000700006007003700020000000005000060700004090000360531000900000070030900531600",0.0342,91.0295,0.018,68.6843,30.8384,384,209
"031450009406009000700000400020040008000900000000000540312000070000090000075300800",0.4608,8.7259,0.1717,291.3238,48.3638,1250,299
"000370000300080500009540007003700090000000000090600004030010000100905700060037050",8.532,18.8717,2.8708,23.3216,64.6854,56,427
"200000009000800200009230056000010007016907020800000000040603000000100042050002000",1.0248,0.9763,0.3828,37.1604,39.083,104,241
"000080000083100000000000003740500010506801000000704000007006120009000030004058007",50.2675,33.744,17.0843,85.1218,45.1797,492,332
"670003090083900000091605080708000002000002000000000706000090000000040050004030029",0.2456,44.7746,0.0767,21.1153,39.9564,58,287
"000000000000000000789000050020000800005097214890200005000040008602008001000031002",1.6411,100.4138,0.563,16.2685,37.9555,86,308
"800000000000030987321007050980060000503000070002800500090000000000005008130000006",4.8102,9.9573,1.5767,121.8274,32.5471,495,209
"000000300004100800300000900708040003005000790200090040509060100000001000002080407",0.6032,1.3814,0.2243,44.5945,92.3395,131,639
"006004300000020000001876050000600013600000000003700000500060002000010009032080067",3.7936,0.2988,1.3945,95.7011,64.8739,417,417
"040000109067900040000045000003400090000000500090500006030600902002000030006030050",0.1001,81.3305,0.0429,18.5388,30.7114,62,202
"005803000000000060000700003580096000006000500312000004070004000008009400104600009",1.8641,15.7437,0.5139,148.6711,90.0881,618,545
"604008000000009000290064003507400010009000000100000400045603000002000000300820040",0.6094,2.0708,0.234,29.7249,38.6478,70,237
"980604000004000000001000600000000000005030890003000705079000000060203079032009008",0.5278,3.8396,0.1915,24.1835,42.4887,56,276
"890004320050000000001007000900000200005102006000806000500068000460010000130000008",0.2891,45.8324,0.109,84.8721,55.8261,368,362
"100450009000087020009000400200300800060700200000004060001040070602070000070000600",0.084,0.6399,0.018,27.269,47.9335,93,290
"040070800000001006010500300050608000081009000020000630065000000130000470004000100",5.9472,158.7269,2.0056,31.4175,38.9042,128,249
"200006000500080200709000100000000007000807300007040062050008000473001000900300010",322.1722,1529.6458,113.6418,143.3184,65.7694,731,452
"700000020000001000000076540600090402090002000402060005000200134000104000030000009",862.2831,863.0243,314.7173,44.2982,47.2876,259,383
"050000810072100405000035020300000190000500376000000000500000002026900080040000000",0.0708,0.7733,0.031,28.5131,49.2228,56,295
"004030001000010000000500000007002009020001000180006400000600107072000038300020045",58.1221,11.6415,21.4675,257.3886,30.4627,1226,208
"000060000060900200100200507000008700705049020000070340200000000850726000000003000",0.8196,0.8088,0.283,34.3349,36.6413,83,241
"000006000056000120000100400200005090305000010097204000500040070600000501000000640",0.0421,65.8346,0.019,19.8829,82.8173,86,628
"070080200400200000000000000700500010030009000910807000050900108009012004124000000",562.2804,9.5726,204.4319,166.0177,46.1848,864,347
"040300000000890000809000320050020000000000050000100008000965102100087000008213000",433.5277,1223.6463,146.681,259.8225,104.6497,1237,722
"000000301600000087020007600907502010060800000002000000008000030045096000006078000",1.624,27.7861,0.5631,39.9161,85.7784,165,597
"705800001003020700920000843000000302490000000302000600000250000008000006000670000",4.2477,1.4288,1.6166,32.8724,38.1837,107,249
"002000080000019004080030000020001005005008006090420300200006008800050003056000000",0.0316,0.7947,0.0169,132.8007,54.3476,790,426
"000040020040010000020000800507094010096000080000000004000002000058006470004070056",1.0653,134.264,0.3555,56.9286,32.1771,309,217
"050000200030000500090060000067020010409003600000075040305006000000042000102000006",2.8159,1.6441,0.9962,63.0458,36.2536,284,271
"000000021600023000000007050006000003005200800200096000009060130060302000100079000",0.0983,1026.9798,0.0236,671.9688,95.7759,3212,631
"400007000620000000809400600060041090000000000098200370053002040000060000000503200",0.3629,7.8429,0.1326,21.2887,79.62,58,523
"400027000000091003980000000708009001000010000004006005870004000032000497040000000",0.1978,0.2779,0.076,26.5691,52.4384,66,353
"000094000500320000300070004000000000485010009000007500058000000000009105130058090",4.2956,33.0245,1.4452,20.779,59.9913,75,403
"000700000000120504090060000050000319020600000080905640040300000000001000310000906",0.0604,12.1941,0.027,89.1086,62.9493,366,398
"100000000000090100009120050014300000000009010890214060500042000000070001070500000",0.3392,76.2772,0.1191,86.0914,31.9881,529,222
"007400001030000005000600000000000009006300750300704800000900108080140006100503000",0.3656,3.8262,0.1648,41.2857,28.5644,147,213
"600080090000000000200005403008560309030000000000004050305900000800000530104300008",0.6029,2.8175,0.215,217.8045,46.7689,948,287
"320001009060000030000000000200400090000000305097000001000053008600940510908000040",0.1705,132.5079,0.0665,85.6005,55.7796,336,328
"607083200000920000001005000748300000500010040002000000005000820804000009000000307",21.6999,25.9456,7.7536,121.4143,63.8155,523,427
"020400700056009003000100400210060090005000004000200005530642000042000000008000000",0.0406,1.0093,0.0198,463.6931,58.5926,1845,353
"000400200080090075000600400040536000500002007002800500009050004800100000100000050",1.3061,4.7589,0.4811,25.3319,70.7886,68,472
"007430201008010000000005400040000000006501704000000800070060100080043060000800009",129.5206,6.7482,46.5459,109.1167,40.7813,530,289
"030000809000089430800000000360001000000098000090256004700000006080064000900003000",127.3729,921.5825,45.7617,730.7688,68.2638,4466,607
"500008201008000000000004000600009400020000800003402070000290108006005000040073050",20.0167,33.5345,7.1546,90.0515,49.2309,399,309
"000000290008109000001005080700800309006300054000000000000046000904017030100000900",0.677,2.5958,0.2393,79.8011,28.9652,410,219
"705003020040009005900000003500690000000231580000080004000000030008300000004070006",1.7845,5.9706,0.6399,119.942,29.3459,574,209
"040072019072000000000040020050608790001000004000000000260400000130900000000200160",3.036,3.4363,1.0666,222.5128,70.4187,1097,447
"005007000600901000019000000000048700004009068008000250000100080001090500000700043",2.8176,58.6569,1.0045,19.984,59.7624,70,384
"005000089000000305000300000020010008604008000000023016400000000800070034900432000",1.8043,97.1551,0.6259,13.4004,45.8735,56,346
"304001700000000030000004050005010007010090000800325400100053000670000000050002600",0.0333,4.6596,0.0201,34.3777,38.4001,87,280
"006300009002001046000006000003600090001730004927000000065000003000005000000280060",0.5326,9.3376,0.1722,24.3736,97.904,66,704
"064000000000000000290004000657000300000070006080906402000090107072100000010020040",0.2376,1.51,0.0896,308.3574,73.4026,1812,560
"008040000503090000900000500000030215000700000000000039800060102200000097004027300",1.2277,26.4091,0.4384,15.5196,57.4007,60,365
"120006009050000003700023400010000890005900000807000300031040000000098001000030000",0.924,4.305,0.3472,62.0654,34.9295,267,217
"000002819370000540010506020000000700000700000000050038005017000030005000704080000",4.0355,11.8362,1.4422,156.4164,38.2797,627,238
"000600019600000005000000000000001008504000062008056004053000000281060700000003280",1.3141,2.7966,0.4622,19.524,56.1876,58,343
"600000200008020004000500000560480000020610070000000000840090007000000400310040956",4.6342,70.2954,1.6967,16.7007,43.6031,83,328
"000650020000230000300900604800040003000312000003000040000408000000000509032509000",0.437,8.4398,0.1468,96.231,44.5953,374,290
"000000200003010600201075000000009002530000000912800000300208004020000000000530820",9.2806,0.3556,3.3947,203.086,102.2554,754,628
"000302800002009000010546000003001700000020030007000060030060081000000000060100274",3.7159,4.8053,1.2291,62.3609,69.5296,256,483
"087004000650000007020080050896040010005030090000800000079008002000300000000000408",3.2186,14.1251,1.1749,210.3148,62.2623,1190,490
"070000001054000000000800050700005210000002790003098605000007000400030000000509067",3.4902,1.9277,1.1614,67.2874,61.3703,288,443
"007400290000000605000000400700800300020390004009050060070046000980000030000500900",37.0774,13.9434,13.3251,25.0357,76.063,61,528
"000038001030900000001500700057300000400070030010000000005000140000100007040850309",18.3091,1514.8562,6.3315,242.2084,45.4147,1310,328
"040002800300000000810000027403701000080003005090650000030000900000900080068000400",0.1941,2.4916,0.0739,23.9128,30.425,71,203
"435620000020901405000000020000048001000000300100076250000160000000003006080000000",2.5309,60.0846,0.8843,34.105,51.0849,154,334
"000000021094300800020800950060000000000103060003000008908040030600000100002000097",4.128,18.7339,1.4616,152.2304,44.0664,629,275
"200000000510809030789000006000600000600708340000040002000000970078000000900000405",0.7299,4.5416,0.2698,25.9015,42.3174,56,225
"000000700000000023709100050000300000060079200807000005531002008000900530900001000",0.0254,2352.1545,0.015,299.3131,82.3161,1583,548
"020000000450007020000000400214005000360970000807000000030002900640080031000000600",0.0384,40.5018,0.0195,47.4896,36.4823,242,268
"000400009000080020000000456204300000365000010000204060000042900602978000000000000",0.0322,8.7857,0.0173,25.9267,36.8452,56,220
"000000320050020900020000000806000003700012000000090040579008002000000500100079408",2.0322,62.4591,0.7264,14.1057,27.995,56,202
"007000000438002000200600000740080000000090034009700050073000048082040000064000000",8.2157,183.9649,3.0258,113.4339,38.0607,555,262
"002000009500800034100000000403050000010049020008000345200005000800000400050706000",0.0964,1233.3356,0.0233,361.0482,96.6502,1872,656
"000000001043100060020060000000604300000012000010580604000000000000908176038200000",125.8491,1616.3979,44.5475,498.3657,93.1668,2544,633
"023056009050000123080003006210060000060007200007004060000000000042000030000500000",0.0291,0.706,0.0171,26.064,46.5799,62,263
"650000200000000670290600080005080000000000000000002800573290100980000507100000040",49.0855,494.0213,17.4964,15.1187,123.5234,56,734
"000000000050020900000000600000005203005030000010806000570460100460002070102009060",1904.1496,1.5614,655.2276,22.0438,32.6854,56,234
"605000200000021000290075000008000010030700000010000706057008000020000357100007000",2.1663,157.7074,0.7718,78.6575,36.3693,312,213
"000400000400000000089100006014300007005000210800000060030002078042700500000030600",0.0568,1079.5272,0.0259,15.6139,34.0419,69,246
"560700090000900004200000703000000400009000800000025900305006048000040050100800009",20.6117,257.2247,6.8741,27.4462,36.4307,127,238
"000006700000000004089200006010065007000000010000000060500040000003700520078501603",135.3982,42.6623,54.1156,64.0361,41.2164,255,255
"870000301504013070001000900000005200005000009003000548000040000600000105000050400",0.7638,1.4499,0.2709,131.2209,41.2308,528,271
"000400009050907003700003050000305890060009004800000360000600908600000001008000000",0.0355,0.3209,0.0192,79.997,46.3599,402,347
"007050001000003907300080000000745203005300090000090740000060002060030070000500000",0.5796,5.4934,0.2144,25.4246,34.3464,66,236
"000000200000020675000075000700000010030000740010004000000046100069010530004000067",148.1705,829.2319,50.9629,137.1253,55.3555,602,353
"090604020000100000300000600900000200005000006000000705079000100008012500130500460",2151.2587,6.6791,752.7178,252.6306,65.6309,1018,386
"040000819000008500800046007000700608680000200200000000035800000008007003900003000",0.7441,2.0865,0.2788,29.3099,54.0337,64,309
"006370000070000006009500300053000090000000000200034650005400902000090760000700100",4.0247,95.8277,1.3316,37.1848,36.1417,153,224
"340000100000001040009000000003406700000000003700520000400600000000004630076032054",11.8198,5.9024,4.2325,69.0349,43.9662,299,304
"003050000406800020700003000214000800000790000000200000500042008000007001078001040",0.0706,32.5896,0.0172,81.7739,30.8704,390,220
"980604020000001907000080000000045003000000000000800705500000102008003079102070000",350.5723,1634.4509,123.4617,175.6924,39.064,748,255
"400000010600800400800005000360200700000001306090000008500008000020000504006520100",1.1027,7.1427,0.392,1261.0835,99.3031,6360,684
"034000780100000034000000050000060000000070312000302000001603070070520000003009001",4.0123,253.4038,1.4311,396.8808,117.2301,1935,739
"004000789000000230080004100300000807000000010097002400020040070000070521000020000",0.623,1.1275,0.2042,65.5347,41.9375,313,313
"650700090000000004001500000560300000000000830003450976300000140000005007000070600",29.0697,225.3012,10.1779,42.0725,62.8604,178,414
"050400001000000000000605003005802010800190700010004860073900000960000500000000030",9.1846,68.1603,3.281,19.2543,29.9664,73,204
"060500020040009070900006003000000009090700082010000760870605000000007050006004000",0.2716,15.3003,0.0987,27.3176,50.1242,59,284
"700000021003000060020765043007000000000502080300000609000000000000370006034006500",16.6148,5.2859,5.7345,69.215,70.0996,244,477
"907000321054100000000000000090740210005302000000000745009000000400200500100070000",0.3115,198.748,0.127,215.8444,54.4702,1006,361
"100000009450000000009003050210000807060800000000004005500600970040000500078000640",0.1054,757.8671,0.0443,15.7999,57.0816,56,363
"000406000000009100009000000200060890000000000800010000531600008602980000978000042",0.0442,251.1563,0.0226,414.8627,86.3205,2754,698
"200056000000079100000000006103000000540900200090030000002004000004005310000012804",407.3421,350.2775,149.1537,63.7545,36.5394,390,290
"020000000400008023000023000000300800000000204090200305001040008640080030008530000",0.0323,3.3105,0.0173,105.7482,80.4421,461,557
"000000320604000987021900600006005013000010000200000000079000100000002000032500060",1.0289,2.0455,0.3659,23.1526,35.8387,68,225
"230156000000090030089200000000465090005000010000000000021040000040070521000500000",0.0406,0.4206,0.02,25.2485,31.4261,59,202
"120000000050009000780023006010300007005080000890000000001640008600090000008000640",0.0466,19.7478,0.023,47.1805,37.4846,216,275
"004501080001879004700000000230000000410007000097000000002600000670100000050002010",0.0365,35.7807,0.019,61.7927,33.6732,227,207
"000040300009020000020000904800694000000001005000700609900000032407900008052000000",18.4172,173.446,6.4396,21.3457,27.468,98,206
"500300809300000046009500000003021000001093000007600000200000003100800052000205000",0.6086,0.3669,0.2231,146.3188,47.4681,654,329
"400600010000000030800000000060004000080000306790300000530801900108960003000003700",969.7282,4616.7525,347.7119,16.9193,37.4015,60,249
"500000809000000000809500327000720098000000200000000000700810000028007400960200001",8.333,5.1698,3.0515,53.3788,65.1844,173,403
"000000000050900103080003450004060800065800204090000005500600900000700000900030600",0.0306,3.4005,0.0172,59.1632,65.0396,216,442
"030000700056070000780000006002465800400080300000012000020003000000700001000521000",0.0408,2.9253,0.0201,90.3002,46.8857,392,341
"007004020050030000300000054000000000745023000200096005070060000400000070002509008",35.1061,790.6574,12.7153,37.1601,31.6354,192,229
"000480000000001670090070000008530012030902000000007000000050100075020000100009058",1.3282,3.4848,0.4827,29.6928,43.1926,56,267
"006000010000000006800540027000028000080700200907050630060000003130900002000000005",2.6306,7.0535,0.9604,90.6228,102.096,361,667
"000000009000008040100000200500610700010780520090003000401850000050070030006030000",17.8053,7.3513,6.6278,35.6306,59.0113,167,412
"800504000090030000000870900009005003000310709013060000002008600000003090007000005",32.7444,239.5245,11.676,55.5984,31.1214,257,208
"231050700050790000000000000003007090040089000000231000002800000860905000000010800",0.0324,1.0317,0.0169,32.2617,43.3659,87,309
"400070000000008000800546020503721000001430000090080030000000060008060400004000001",125.139,579.2706,46.0312,15.654,38.2413,66,276
"000000000000980430000030027360008701074000000000076050705000003030000500000750002",0.6308,5.6487,0.228,113.2618,56.4157,728,412
"060040000803000060901065800500694002000000000010007000070052100000300000130000050",1.341,17.7066,0.4952,61.361,34.6003,229,215
"080000300604001007321000000000040013700020800010090005079000032400000000030070000",3.1843,0.4943,1.1584,41.9859,47.237,140,334
"080050000004012000000000050000700200700200096203800705009008000400003000132000060",2.6593,64.1497,0.9359,137.9072,66.8031,872,529
"204000780000007000780000000305400000000090320090300000100003008600040510000170040",0.4101,93.6075,0.1542,22.9964,51.9822,120,406
"450300009000000000000000307500600000681000054090000600030065180005400000060010070",53.3919,1.764,18.9231,103.8292,46.9879,439,308
"300000180060091204000000007023000700000340600600070000000005000070013052004700000",0.4041,1.7203,0.1302,121.1734,49.6449,560,330
"780509300509200070000870050070604000600100700000000000008450000400000060000308000",0.3372,0.2564,0.1267,223.5947,67.4437,857,405
"040000809002000000800546027050000090000097430207030060000000000100700000000050074",0.9955,7.834,0.3625,40.2629,32.1396,177,246
"000500000000090200009200050005400090010080305000020060040050970070000002950100040",0.4854,1.8771,0.178,104.9114,50.4589,638,403
"700040020003019000001000000087000002000002500012080090070000230004970100000300400",16.3357,22.422,5.5758,52.3229,51.8165,239,380
"980004000004000080020000600090000010040030096010800000000400100460301000100000468",30.9358,71.9606,11.1019,1027.612,69.0349,5245,465
"000007800027090400000030000300000598500089002000000004753800000080060000000070280",0.1309,11.2497,0.0531,59.3722,32.1482,224,202
"900600020004030000320000654090000203000100800003000000500068002060000009000579000",0.2718,0.9059,0.0975,79.8042,49.4634,314,286
"000030001008000000090064000000080000000000030000000906305090100080143007140057309",0.2454,318.7174,0.0785,29.0679,32.17,170,257
"000003291080000000091600400000009000006012040900050000007000000809106300060000029",11.7236,30.6853,4.203,286.3253,98.9058,1341,682
"500008090708000004200560083000020018020800000003605002070006000900000000100000800",0.1256,0.3713,0.0477,19.6503,48.1534,56,306
"000700000000920560290000000050000410400600035010450070000000140000100007000073050",2.9128,11.7067,1.0054,131.7099,63.2269,517,394
"006000301500231070000000000760005003080000709003900000002000030008053000030609000",0.9664,3.4561,0.3255,212.0358,67.4401,958,478
"500070000300000006000546300000001600081000000090680004730800002000960003900000001",0.507,1.1105,0.1925,45.3185,35.2916,140,228
"000060009000700000009004100025000000006070300800025401002050070008090500000047002",2.1168,96.8754,0.7706,437.7521,76.9191,2273,535
"000300800300000040000040320403700000001490000900000100200010000004000002798230060",1134.965,5493.4811,411.7647,15.6997,40.0159,61,270
"000027809627000405010400000002070100004009300000000700000050000030000080000206073",3.1335,1.4328,1.1229,148.7876,45.3132,592,296
"050000000370001500009046020003008000000000000020035400060000080130000070090260104",1.9973,9.4279,0.6736,32.6103,49.1846,99,327
"000501009500780000089000000000406000010897300000300060002600070000908010900100000",0.0339,1.6276,0.018,364.1325,98.7171,1610,652
"000004301090023000000000900000085010085200700213000000000602000600000080007000692",1.6314,33.0561,0.5559,25.2739,33.5737,84,207
"000003001400010070090670480000060009036000000000000006007040100809100004120050000",160.8682,1454.4564,58.0755,16.2144,61.648,58,398
"030560080000800000000000106025000007400000305000000400100653000003100002050700610",4.3234,271.3593,1.4767,249.3154,46.0759,1095,281
"000840000043001000001760040080030000006000300002000009000008230000370100034006070",3.8343,1.1296,1.3576,122.7056,42.5693,536,276
"600000091038001004000560000007000002000607000003052006300006100980100000000070009",2.3879,1.9282,0.8463,60.6079,35.3354,190,206
"204000000000000034080030106040020890000097000090000500002400970400000600000002015",1.0298,7.2366,0.4237,232.9744,105.9948,1102,774
"005000180000000000100300200500406000004079000000520410031000070800000600900102050",37.841,37.6766,13.9215,14.1045,33.918,60,221
"987000320000201000020987650800000003000003000000896000070000002060310000000000060",2.5712,1.2288,0.8518,191.7986,81.4347,839,578
"100000700006800120080020056000060800300070200000014000000040070602700001900001000",0.0747,13.98,0.0166,48.7107,86.4713,146,570
"003000000607890400819400600000008090000000300108006000700100080200080000000000142",0.6148,29.4472,0.2008,59.5726,37.0899,217,226
"345207009000100000000000260500000008010090000090503010000800070850900600000002050",0.0522,0.8105,0.024,83.8177,36.5364,364,254
"000000001000003000301900600000000210005030090013000040009060002068002079002070060",0.5091,0.4906,0.1855,120.7802,40.4403,704,314
"600083000003290670201600000740036000500000840012007000000000000060000350000000700",0.1191,1.5638,0.0477,28.7052,38.8322,56,255
"000050320004003007320007600806005200000012006000090000009060000400001070000070060",14.4855,17.3693,5.1553,31.1441,74.6675,78,474
"050000200430109600000600400000860309026003700009000000000000000082040030004007008",2.095,6.5297,0.7358,117.9211,39.7286,445,248
"000400000400000000089100006014300007005000210800000060030002078042700500000030600",0.0575,437.5743,0.0259,16.343,33.4373,69,246
"320060000000070000000204006005010090010900000000300061002600970073000502900700000",31.3289,49.3034,11.2354,30.2118,54.7304,109,354
"000406000456008210000000500000000030600020154010000000380060000200030000004502060",0.0509,1.553,0.0236,77.9354,38.5558,262,231
"546300009300000540000500007000000090081400000207000004000010000108000450900003080",12.5004,12.2653,4.4627,42.3663,60.5849,116,389
"000456089050000020000100006214005000005000010000000000030000908040790030070530000",0.0432,22.8121,0.0216,31.926,67.5998,56,421
"500000201008021560001004000000000002400017000013000070000090100086000020000000659",0.0835,0.8211,0.0406,71.9273,31.3244,367,226
"900600000600000000020080004090040010740030000000896700000460000060123000032070000",0.1721,5.084,0.0717,27.4709,37.8003,66,235
"300560000000009004000000106030006800400000320000000001140050008670008040950000010",24.4768,78.36,8.6343,148.5847,66.5443,695,421
"900604000004000007020080600000005000745000006000806000000068130000030009032070060",1.6831,21.0001,0.6163,50.303,59.0013,206,395
"000600810002009430000030620365020000004090000701300204030000002000007080000000000",0.0387,25.8986,0.0193,42.16,98.6874,163,715
"002000080000900200000000060400050090700340008600002000230495000054020903000000400",19.0754,41.5352,6.8984,103.971,77.9631,651,596
"000600000607901005800000020002500001500010060000006050053000900040000006000700143",7.228,6.891,2.3469,23.8721,40.8905,74,268
"900050000604000900301000050090000013005000800200096000000460030000201079000500400",2.2867,8.0889,0.7798,44.3536,30.6819,163,202
"800904000004030006000006004098000000040000798000090005580067000000100000100509400",87.8217,769.0835,30.0344,75.7331,35.5946,367,228
"300060109000800040000000067020416000014900000000000010031609070000002004050080000",2.3246,2.4277,0.8416,29.4484,65.3435,85,390
"000000010020000400019405000300500700504200000008076000005100080200800070080053000",0.6704,141.839,0.2404,16.3053,32.514,69,221
"506370800000000506009500000050020700000490000097000008000010080120700900060000100",2.5289,0.449,0.8955,36.5147,35.1219,87,225
"000040301049000000320870004005004000690000080003700600900000000007910008050300000",0.3692,0.4717,0.1243,89.4003,38.8722,316,242
"000000020604103000320007000890000200700001090000006005009000000008302570032009000",4.1462,6.8077,1.4333,362.7491,58.5987,1589,379
"006300000002100006800040020053720098001400070200600000000010002120000080000007000",2.0188,1.017,0.7057,42.4209,62.692,159,425
"034000780010080002000000060000070008000200906920060470070000020000035000100020050",1.1946,39.6961,0.4234,523.9987,96.124,2706,691
"020406700000000020000100006010300090060000010007014065000002970002879000008000000",0.0316,71.6965,0.017,123.3267,40.9617,677,277
"086000300509001070300000900005090000094000085200780009008000100000900000000368000",0.2713,56.3808,0.1037,69.85,36.8654,304,234
"000500080061000200700004006005400007400000020807005000100600008600900500050070600",0.0602,1.3018,0.03,31.1818,42.9971,71,245
"005080090400000000000005003008002300000000700000030850350000020809217000120058000",134.8256,1399.4584,45.7813,340.5448,100.1854,1805,684
"000004020000030987300007000890700200000000000010800700570400132000300000100009400",1681.1688,12.5984,617.8094,23.1852,90.4605,67,600
"786009300000020000300076050000000013090013700003005000000450000000000098100008400",0.995,0.8326,0.3604,38.2396,37.0063,124,246
"000060000060009204009000106000016800006007320000025400000600000000008040958000010",0.857,0.9378,0.2967,27.1673,110.2753,61,761
"000501009000080030009230000000400800006800003070050001600070010800020000090600078",1.2036,8.2976,0.4322,134.3892,34.2837,679,250
"006000819370100046000000007540020000600090205000050030705000002000900000000007050",0.1527,0.8165,0.0499,33.0108,41.5224,69,264
"200100080000700030000004006000405097005900000800302005001000000043007520000501000",0.0303,6.2328,0.0165,27.9259,36.5904,69,211
"204060000000000004000204100300400007000700000007005400002603900003849002008070000",0.2122,6.6147,0.0813,36.0271,43.3138,120,316
"876540001040000006001006004700000213600231080000000000060400102000010000000000000",0.2452,0.2776,0.0947,78.45,40.1307,347,298
"070500000594000006321070900000005010485000700000060000050000002007020080100000090",1.6728,2.1116,0.6047,26.3192,40.2214,56,240
"008540000000000806001000000600300400095004060400760090000000100050039080106000050",22.7979,42.6652,7.9556,64.4764,31.1884,349,204
"000000090000100075290070000700000009000090740000004856005900107800200004100000008",2.4638,30.9816,0.8381,163.7287,34.5164,1055,259
"065000900803000760900060000007000400406500300002480009070008000200300006000000500",59.9293,13.9355,22.1971,252.4812,47.2797,996,284
"006500300004001076020000000000405000000010709200000508907040100002000080140700000",0.5751,9.6219,0.2148,64.378,113.5973,274,771
"708003000003009000000000043080000000005001400000030705000605004204100008106304000",11.0587,18.7134,4.1828,107.9999,67.4325,558,479
"005800920000090065001000003000600002400000080002080600070050000200074006000006570",17.7319,5.7656,6.2374,188.0591,52.3972,857,358
"405000009007000000009005607360040790000009000000300000003004900040003500006700140",2.0467,6.6169,0.7527,152.0953,65.3424,854,499
"506000000070109040009000000003021090000090005000600100735010062000905700000200000",0.1854,108.227,0.0709,32.395,30.7227,148,211
"000070800600019405800000007000080701080100006001006208000000060020503000006020000",0.0763,0.6764,0.0318,40.3873,60.9625,93,397
"800500300090000800001800054769000200080000069000060000058102007602000100000000000",0.3713,33.8972,0.134,180.6953,61.8258,731,381
"650038000030000000200000003500009008400083000000005900000950030000340050000806409",1.006,17.428,0.367,491.5037,110.9216,2418,736
"000060000200109000000005060000000000000700023000500006400056900850001604906030801",410.421,2555.9679,142.4475,80.737,39.9553,571,318
"800000000000030070300000904700085210085310060000900040000100607000750000100000080",0.2032,11.059,0.0787,247.2213,65.6604,1274,480
"030560009500000030000034000325010800000008005090320000000000900000800510950070000",2.3599,0.32,0.8572,38.465,64.3041,135,456
"003000000000870020000020006010005007000008004890010005000000078530000640008640500",0.0815,3.5381,0.0161,58.0591,43.5551,243,296
"000020009620000030800005000000000098004000100100200004740003280230004000000500703",95.1763,212.8315,33.5773,39.3929,75.7789,158,437
"980000000000003080001080600000000000745021800010090000500400032000132000002000068",28.4733,0.3843,10.6861,223.3353,39.9697,1130,272
"546000810072008000000040007000607000600000000000004658030000000004803000900705030",6.7662,2.0821,2.1997,133.298,76.8428,527,444
