Puzzle,BruteForce,DepthFirst,BitWise,NakedSingles,HiddenSingles,NSSearch,HSSearch
300007080000980000180300200500006000000070020008020410000050900002090030006100800,5.3439,14.4938,1.7926,19.2642,32.1136,70,70
007000021000001000020000650890005010040210000000000005070008130400000500002500408,5.3412,86.7688,2.2476,16.2582,12.3303,65,64
000000000003000065000700000087000002000201080010000094670002130000300400104970200,5.3314,1.1797,1.6629,22.6988,34.0913,68,77
007430200000000000090670080000000000026300704000000860003900148080047500000003000,5.2838,145.8387,1.9976,141.5237,12.8855,629,78
003070010600008000010005000360024090000000000001006250530000960000907000040050080,5.2678,58.2921,1.8493,14.6135,10.6449,65,61
002500100000000000080200007000005000715000302000302000200409000800071920970000001,5.2635,25.1826,1.8245,26.7801,8.2783,56,56
003002009070000030000030007000700090200090306701060000507810040000007000040200060,5.255,60.6849,1.8771,15.7545,9.4999,56,56
400000009000000430800005000002701508000009100008206304003810000000900050940000000,5.2447,10.1227,1.6247,31.2052,12.9878,67,78
000000300000203007300007004000000200740000806000000745079060030060021070000009400,5.2041,5155.7986,1.781,17.02,9.2625,73,56
500008000008000064001500003000000000000600030000050906005000008086040007140073609,5.2027,3.1432,1.8234,16.1401,24.3121,56,59
000000080000900030080234056300410890000000000000300000140650000070000040050040013,5.1778,189.0638,1.8049,20.1629,10.3921,84,64
453002800000100400010030000005000000200000000000308050507800000000000503040253760,5.1543,9.5303,1.8284,20.2774,28.463,56,56
070003001000200075000670080000000010530900000910040006300009000067100000000308060,5.0957,67.712,1.8743,17.4243,12.1572,67,70
000003000000100000000760003087004300000001580012000004079050008008006409030900000,5.0491,36.013,1.6565,23.324,19.7147,56,56
000009000009001800020000904875690210600103000000000000060450002007000500000000097,4.9429,0.5971,1.7056,30.8806,9.7485,59,56
000020000020000005809005007300000508000008100100000004000000940080960000906503081,4.9072,2.2132,1.7,35.1381,10.1529,77,64
003000000000008430000435027302000090070089000098006070000003006030004001000060000,4.8985,17.6225,1.7593,22.6174,10.4739,56,56
876009020509120000000000000705600210600001000200000000000007000407000500100308090,4.8903,13.7942,1.8124,30.4543,21.6731,64,62
000038090030001000090500083000009002000000005010402070005006000980005020100003009,4.8444,37.5906,1.6635,98.3295,12.1221,296,76
800090001000000000000070950700005200400312000000000000957000030000059480008703005,4.844,98.8245,1.7344,12.8375,9.5499,58,56
002060000500009000000004500020001090000098000608005370000706000070050010950003002,4.7965,143.8259,1.7271,12.2952,8.9089,56,56
007604320004200900000087000000705000700002006210006005509060000000000000002070008,4.7763,4.9788,0.0419,32.6369,13.5804,78,78
064000000708900504000060700000009402420007005000000900000206008006000007042000600,4.76,2.045,1.6758,38.0938,30.5054,60,63
000507009000001030000004560003000001700309008008002305000480006800000002004006000,4.7384,0.3821,1.5276,22.6104,19.3923,56,56
300200080007009045100000060000604000600008003008023406030050070052000600000000000,4.7009,0.3848,0.3233,56.0492,17.1681,118,56
004008001008020004001560080060080300000003000000905040000000406000346057000000030,4.7003,35.0771,1.6467,23.2404,10.0471,72,64
000030000700020000291504700000000012000600005013402006000000000080045027140000000,4.6696,0.6919,1.6277,20.5984,20.6863,56,56
005000009260000300009000007000001090604008720008600001400900006050000010070100030,4.6658,39.0133,1.5932,19.5248,10.6734,80,67
006000000900100876300000000700040010040230090003008000000467100000000080100089007,4.6591,1.4116,1.7013,16.6289,22.7643,56,56
060008200708000560000004000050002000000003000013900000906000407000807156100006000,4.646,74.8606,1.6805,15.3047,10.2306,58,56
006049000509100806001000000800000010000010705003005000060050002030000000002030467,4.6307,2.1717,1.5869,35.4081,10.9273,85,69
007004300004020000321000000080000003045302000000000740009460000000000070030079068,4.6302,0.2822,1.7666,23.1758,26.1764,78,56
050000819302080000009006327040000000000000030007000008265700000030800002098000000,4.6239,1.5218,1.5622,41.8646,9.9345,84,56
010050080400700100700000050004000090060000200000200000000600908600907530908001002,4.6088,27.0235,1.6117,33.3042,11.4684,59,59
087004021004000007000000000090000003000210006000806000070068000408002079130500000,4.6061,137.5398,1.479,12.5016,8.3288,56,56
000030001000900060090000003657080010020000000013002000075090108000100300000003609,4.6,0.2703,1.6445,17.3002,23.7114,64,56
000004001000200000001000000708500010090410806000800090806020045000060738000008000,4.5956,9.166,1.6886,15.9337,23.3042,56,56
086500320000002006001006900000600000094000000000005049908057000400008090007000060,4.5883,0.2503,1.6352,20.896,23.683,58,56
800000000090000000300000050069405003000000760000007008000040000600029105102658090,4.5533,38.3097,1.5583,27.4026,8.8267,56,56
000000000007890045080000207000006000004908003700000410400009002800002050050004030,4.5199,8.4831,1.4883,33.4898,9.2994,56,56
000040900000109765020000043000000302400000500002007600009050000008306000004900050,4.5141,3.5548,1.6118,16.8603,24.3713,56,56
003602000002801430000000020360240001000907300001006000500164000000000003000000070,4.5052,2.3165,1.6012,22.6556,29.9325,60,60
030560089000700000700004100000400000006807000800025401002000908003000002000070003,4.5002,19.7271,1.5174,22.9615,27.3715,74,56
000000000020000430010405600060000008000080060008200000703002000001964750040000280,4.4762,117.5761,1.5015,15.0152,10.993,70,68
907004000000001080000087004000005000045010000203800000000460032400103000002070008,4.4457,22.064,1.5736,30.7826,10.9662,75,67
070000000004000007001907004900003410503040000000000060090006030040030008030000746,4.4372,3.4054,1.4152,16.9223,23.7606,56,56
000000001000009006900000503600450309005060080000900705000010000256380000000200050,4.4312,24.5415,1.5554,29.7334,18.6784,60,56
000000291708000060000004000050000009000010000003075000375001006082340150040000000,4.4031,85.1826,1.546,14.5269,9.6719,58,56
800604000004003900320000000980562010003040000000030800700000000030108000005006008,4.3973,13.5803,1.6228,26.3679,23.5515,63,56
300007180000000000080000067403601005010308020000005070030700008000900000900000702,4.3849,0.4086,1.5248,42.9048,9.3922,56,56
006900000054000000020870904098000000005300090200000045009460000007230089000000000,4.377,2.8619,1.5621,25.2213,30.9087,56,68
605400000000900005001005000008000500500712940900800000000000164000000307000030029,4.3767,22.8927,1.5707,37.8757,10.3855,60,56
000000000000010006020000054000000000000030080010780000968050100437920068100008400,4.3753,85.924,1.367,12.5604,9.1898,56,56
500300809000000006809040300000008091000000005020000008200700903030000070008063100,4.3728,196.0653,1.4758,17.7543,11.5397,71,69
403000000070189405000000000000000090204000070000368204037010000120000500040003000,4.3716,10.8327,1.6037,39.7983,9.5538,95,56
000003000000000670091000000048030900530900847002000006069058000000000309100000008,4.3301,330.618,1.6646,14.937,9.7551,59,56
210400000000007103009000400000305000060000004007000300501602078000708030008000002,4.3195,162.2983,1.4918,13.2846,9.6491,56,56
070009020009001000000000950005000013694000700000080040060400030000102598000900000,4.3168,7.2711,1.4558,16.6814,27.0729,56,79
004738001000021000091004000050080002020000805000002000000000040900040307040000650,4.306,5.7085,1.5196,40.6133,10.9847,60,66
000050300004000076000806004098000003040230000010708640080000000400020000130080000,4.2892,5.2405,1.5463,20.2676,20.9842,56,56
000038000000912000200560700007000000020601835000020006005200000980040600000800000,4.285,0.2758,1.519,20.4897,23.5588,56,56
700000000803000000901005800080000400496000307300087600000000204008000096000020070,4.2648,32.0407,1.5998,26.1782,15.6145,69,77
000027019020080005000000000360000500504098100090000374703000000201000000006000200,4.2241,158.7933,1.5782,16.9884,11.2481,77,72
000049000009020000300006054800094200000300700013005000060400000030001090002900400,4.2033,20.9047,1.3919,31.1155,25.5305,58,56
560008000000000000200560003000000000420810000003600900800050000910002007370100809,4.1995,27.4463,1.6278,28.9707,10.7782,59,59
000003200403000070200000000000062000530000702012034800060000020800000000124007060,4.187,3663.4779,1.5359,69.4449,10.3484,324,59
009000000604000900001987600980503012060102000000000530010000000408000000700000200,4.1823,12.2932,1.4221,42.463,23.4528,61,56
000000000007080340009040000020000000610790003090003406430800000050000000976030001,4.178,38.4049,1.5535,30.8029,9.3928,56,56
040002800000019006019000000400080002000007005007000060030060981100098603000000000,4.1607,1.3205,1.4307,18.4296,24.4786,58,56
870000020009000876300006054700000010000010007102700009000065700000900005000003000,4.1477,19.921,1.4702,30.9536,9.754,60,60
006300000302080546000000300050620090000000000007100000005004900030850002708000050,4.141,114.664,1.4658,14.154,9.5899,56,56
000050300000001007021900004096000000740010000013096040500060000408000500030070000,4.1358,17.5031,1.5099,28.85,9.7513,56,56
007000001408009600090005000000062009806000050300754800500000000060001000000020906,4.1336,8.113,1.474,24.5814,31.1279,56,56
900600021004010907001000604000040000000000890000006040500068032400003500000000008,4.0995,0.9446,1.4341,34.6747,10.2841,58,56
800004000050020080021980000087500002060002009002000000708200005000100000000098040,4.0786,4.0531,1.45,28.0872,19.4097,56,56
000000000506800000000030056040625007000000000000140000003000970470000020062307410,4.0635,124.123,1.3877,10.1921,8.5145,56,56
006000019300100006010000000050700690000000075090605000705010000100000003904203000,4.0587,2.5464,1.3916,34.8798,22.4836,71,64
060000090730010064001500000600000010400301050183000000000000020002040038010000900,4.0578,21.2797,1.4784,42.8679,12.3539,78,56
003070010000000400000000027000208001200009050001000200030160082000000070908020063,4.022,8.2159,1.415,22.2941,9.9799,58,56
000072010070000000010000320000001000000490270000058004700000902100900080060037400,4.0198,17.171,1.3646,23.5685,12.1189,70,79
003070000600000000010005020060000701200700300790050048507000900000903004006000080,4.0084,10.6883,1.399,16.6248,22.2758,63,61
000000001600302087300000004000040210700030090013000005500008100000003500030570000,3.986,2.8832,1.371,30.8351,10.5017,62,67
000000000094020876300076050000000000080030700010900040908000000602009400040058000,3.9789,28.9185,1.3649,28.1791,27.4628,73,62
500300000000000040010000000450000701080000200200150000004005102020400900068200405,3.9758,21.2202,1.2479,25.6765,11.3328,56,56
000000009000010506009046000400080700001007030000430168000000904004708200005000000,3.9726,108.9256,1.4637,19.6645,10.8954,75,61
000000000406000100000020006100000090065009010000010005501640070040708001970000600,3.9626,1.0266,1.4397,22.6704,23.7321,68,66
876500000594100870000070000009000000085000700000000000000640130030700000007008602,3.9466,0.3882,1.3337,24.9227,35.2815,56,67
008000900500100000001870043600400010300060000000030760070000204050300000100000608,3.9461,0.6617,1.4199,50.946,20.9486,86,68
300060080060000004089000060400000600005000000608340700030000006000071020074603000,3.9245,39.4366,1.3397,38.1423,11.0297,69,65
000040000500020000021006900875000200600000000200080009968400030007010060000008007,3.9189,108.3055,1.5202,44.2869,10.3387,169,56
900004300000100080020007004090045000040001006200890005009400002000000500002000068,3.9141,3.3987,1.3918,35.9857,28.0122,56,71
005080000003009605000605000740060000006001740000000000307006000009200504000058900,3.9129,0.9379,1.4122,15.9774,24.7507,56,56
007000000600010080020007000896005203000000096010000000079008002008030070102000008,3.88,4.2008,1.3001,15.3363,38.1567,56,56
004708000008000000091060000657080000000000850080900070040000020900040000010807905,3.8544,33.0297,1.3786,29.2941,10.2194,58,56
403007000000000000819000007002008700504010000090376000005060000000894070000000042,3.7961,267.7727,1.3223,12.7251,9.5333,56,56
007600320050100000300007050800005000045312000200000000000060030000000509130079000,3.7869,19.6129,1.3649,41.5837,11.1412,146,69
050007000027000005009405000300000000004000300108000054000102000030984500080003002,3.7534,24.0993,1.2068,44.3952,9.9631,140,56
000000320000023070000000000870604010600000700010085000008000130430010000050068007,3.7333,0.2187,1.2522,16.3632,26.0478,58,71
768003000040009800900000040600000300000060400000000700000000200206080107134200600,3.727,28.2091,1.2214,39.5961,10.1655,147,62
000000000008920560201064080000389000400607000000402900005006000000000300000870050,3.6782,12.9594,1.3053,33.2998,10.2145,67,63
800090320090030070000070000000000003085012060010060508002008000000003000100000485,3.6741,9.5156,1.2606,33.4998,9.6096,61,59
005207080007009305009340000000610008000000020000000000031806900800000030070400050,3.6598,2.3396,1.2918,20.5846,23.7915,58,56
604700290000900000001650003090000000500001007010000036300406000006080300000000708,3.6301,3.8496,1.2679,49.0261,23.3372,56,56
907050000600001000000080604000040010700120000000800745070000100400010509030000400,3.6253,15.4235,1.2233,37.8935,10.7521,74,63
000400780000000003009000456000500000007260000090001005000600800865704900900002000,3.6169,9.5169,1.2487,22.0982,10.9199,64,61
000040320000230870301006000005000000600020000003780000008400100007912500000008000,3.6082,9.2219,1.2677,36.2083,9.6918,60,56
080600020000200980000000050096000000000100090210806045509008002000000009000000468,3.5983,4.9803,1.2222,36.7473,9.7323,72,56
035000000000000430000005607002040000070398060108050300000002006080060053000000080,3.596,2.3109,1.2488,33.4243,9.1377,56,56
000000019000009000810030600300001598074008002000206074000000000000000003946500000,3.5792,2.7516,1.2601,33.3772,9.3495,63,56
050000009007090030009000020360040500570000062000250074740003000000070000000000043,3.565,5.2751,1.3948,19.5606,15.3337,56,56
006002000300000506010006007053000090680090000000650104000000000000965703900000001,3.552,2.6401,1.2694,25.7589,10.5397,61,56
200050080006000000080000056002460800000070000890000405020600000040900020908500040,3.5458,238.6526,1.2553,34.3015,10.2738,155,62
000040020009021076020006004805000003000003700210000000068007000400102090000030000,3.5427,63.0082,1.2904,13.8775,9.4984,56,56
090000001004200000320000000980000210005030890000006700009060030060000000032570008,3.515,18.6848,1.1908,31.7365,8.9239,56,56
980000000000120080001080600096045200705002806000090000000460100068000000030000000,3.5002,7.9162,1.0471,35.345,10.1461,56,56
000050000000020087301007654090040203000000006003000040000460000000032070102500000,3.4689,13.5279,1.1091,28.2181,9.3504,56,56
000000300600000007020087054900000000063000079002009563008026005006000000005000200,3.4141,1.3705,1.1288,20.5403,22.1781,56,56
060840000000000000001000803000490002090001587300007000009050000208000406100008009,3.3925,12.76,1.2228,39.9901,19.9816,82,63
000700290030901504000560000067000400400000800000052006000206008000000000140000059,3.3904,22.9405,1.1993,20.0467,29.8663,56,56
070003200000209075000075480700000000030090000002030000050900100060007504000308000,3.3845,173.2694,1.2006,13.5859,9.1744,56,56
007000000600023000000007650890700003045300006200890000500000000008000009030570060,3.3733,76.815,1.2224,14.9776,8.7958,56,56
450002800002000400000030000065700000204009300000386250007000002120000003000200000,3.3407,1.5028,1.2793,41.9667,30.3119,62,64
046070819000001000000000300053620000680007000000030008260004000130000600000063000,3.3337,7.1071,1.2225,34.6723,9.4009,58,56
000000000000000030810005000302000500070300160108206370005000080000070001081000740,3.3167,211.9551,0.9213,12.2733,9.2764,59,56
000004020000000000020080600890040010745030000213090700070000130000000500002070008,3.3087,19.3373,1.1956,28.5451,8.7609,61,56
000000300000230080300087000800005000000010800203090700500000002460100570002009060,3.3063,9.6342,1.1808,16.5294,16.5784,66,66
000600301000000907001980600900003410563000000010070000008000000246105000000700000,3.2928,0.2846,1.2269,18.0189,46.3369,56,56
060038201708000000090060003007000010409000000003900640800000000000051430010000050,3.2597,0.3591,1.1951,22.5661,16.557,65,62
040000019000008040000006027053021000080009205097000100000010000100900003004000001,3.2518,2.4072,1.1039,33.6613,29.3704,70,63
003000700000008000000210040000001000000809000910305020300060402061030000090582000,3.2307,524.4354,1.2086,14.722,9.5717,56,56
800509300009000876001000000000000200690000080003705049060050100000012000000300090,3.203,9.4014,1.0141,43.9162,11.0402,70,64
000000200030009560290000080600002310020000070100970040800090000000000000302840006,3.1971,0.3028,1.1015,167.9814,9.37,806,56
004008000038000000090504003607000310420070006000000002005600027002000008000800040,3.1925,2.1269,1.1461,34.2095,9.9552,70,63
000000000483009000000670080000562009500001000000004050060000120009000004004357900,3.1759,292.3741,1.0885,12.2585,8.5353,56,56
004000009010000000000030150000600800025009040000040062000460000070301600003002408,3.1647,1727.9133,1.1539,87.3704,9.8058,414,60
060800000000900005901065000000490300496012000002080004000054108050000000000000200,3.1479,7.7748,1.3097,25.1691,26.959,65,71
000038200000290005290070400000806300006309054300000060000000100000000030100000907,3.143,36.6929,1.2154,60.614,10.3374,60,56
400000000670000400809005600000208701080000000090306200037160002000000000940000003,3.1391,8.7849,1.1469,35.2764,13.7022,100,76
000050009050000020000103000200060807300800204000200000030040970000790030070030600,3.1339,294.6095,1.1083,15.702,10.2715,63,61
546000000000000040010046020053701600600000000097008100735800000004000003000200000,3.1323,13.952,1.0191,23.1516,11.423,62,59
000000019302000000809000027053008701080000030000000468705010000100060050900000000,3.13,4.6003,1.0656,34.0751,11.5844,73,71
075080200400100670000675000000000010000000000900034056000040100000200030000008967,3.111,28.9273,1.0632,24.6306,13.0394,61,68
050400000003010000090600000008000000500891702010730006305000007000026500000000960,3.0904,121.3888,1.0897,15.4996,11.279,74,72
300000780000000000009004000030416090000070000807000001100050970600090540900040003,3.0888,16.0344,1.0686,26.0894,9.4987,85,56
007600000050000907000080654006040200705201090210096040000000000000010000002000060,3.0789,2.1108,1.106,35.4848,9.1274,70,56
000050300050000907000087004090700000000200806003806040000000030000130509002009060,3.0731,108.0765,1.0023,13.9785,9.1233,64,62
000708090000000500000006738052007000000210400090080002003092600000000920005000080,3.0588,19.6741,1.0905,80.9656,12.6562,268,77
806590000000000006001000050700085003480300700010000008902040007008000100000600080,3.052,0.5371,1.0865,85.2271,14.7494,113,56
000594000004000800000800950060085213000201000000007500000600030000710000107008000,3.0516,21.396,1.0929,29.6474,8.6419,69,56
004000089560007200709204006300000000010079000007000060140000900070100500000700000,3.05,17.0162,1.1123,32.3074,9.5463,76,56
000000901003100000900005003007600000006230000000000004600050108050306070100078050,3.0385,524.3813,1.0887,15.2164,8.7959,71,56
000050000054020000020007050896700000000030806003000005000008000400300000132079060,3.0329,16.3996,1.0604,29.9757,28.4494,58,56
000000320504200800020006000700000213000010090030060405000000700007000500008743000,3.025,18.3215,1.0478,15.0118,29.6262,56,56
000003901840000000021000840500604010090000000310000600000051030000070050058020000,3.0057,11.2148,1.0398,37.0785,12.6928,81,78
000500000007810200180200067000000090015308000008400000000700000800050003056000740,3.0036,1.9029,1.0471,24.0278,22.3946,77,56
000004000050030080001087600800705210740000890000000005070000102000010079030000000,2.984,15.2079,1.0356,52.9071,8.8743,151,56
070000000050003070001800000090000000645200090203090000000467000067000000032580007,2.9436,505.9513,1.0614,14.144,9.1938,58,56
600000000080002605090070000000369002006001908900004000307000004000106300000000029,2.9333,329.2759,0.9695,20.4976,11.3168,97,77
000904321000000006001006050090005003000130008000000040089007000460000080002009400,2.9226,17.9207,1.0149,35.4532,12.0255,96,72
000007000507198000009030060023000000000600302090002010000001006800070023900000001,2.919,3.2931,1.0226,36.9126,9.6707,77,56
000000000000100076320000000000000210094230780000080009908400000430910000050060400,2.8957,212.0591,0.9916,14.913,10.0295,62,63
060000021040009076000070000680002309300760000402000065000000000006300000030007600,2.8766,0.5376,1.0004,21.9798,21.5568,58,56
000500089000080000700200000030010000400800025007305000000000970000098002958040010,2.8704,5.9311,1.0017,15.4872,26.4264,56,63
400620000600900005009030600000000090000019300198006050005060900000890500000003000,2.8635,0.6776,0.9864,35.9291,9.5734,65,56
070000321954000800300800050000000200000100000203000640009407000000000500102080007,2.8604,6.5068,1.0498,35.0438,10.5047,61,56
340000000507000234000000060023000000710340600000000040200400000850000903970000002,2.8585,1.1262,0.9556,33.7982,9.4995,68,56
000000321500000000000006900009080000085013000003907040950000000007050402002030600,2.7949,47.8405,1.0125,24.6315,8.6292,64,56
000730000730020000090560000650000000000000000003400006075200040986140007140000000,2.7916,69.7978,0.9469,17.4714,10.8745,65,63
086000000500031006321006004005004010000020000000000600900450100007010008100008000,2.7691,0.5468,0.9984,38.254,10.9009,99,69
064000091030000004200000703650089002000610000813002070000000000086000007000000009,2.7589,26.4923,1.005,23.1869,11.6863,60,75
008540900000000000920800500007000010005001082000008700000605130204000058000004000,2.7555,8.3429,0.9538,16.801,22.892,65,56
080040000000023006300000000800090213000031005010080000000000030400012500100360007,2.7538,0.2022,1.0174,16.4049,22.5026,64,56
000007810020000030800005020000000000504090060198200000000012000000060753900000201,2.7476,8.919,0.9862,40.2535,10.2164,103,56
900000300004000900320900604000005200000230000000000005070408102060000079000079008,2.7346,9.273,0.9812,32.4913,9.0687,63,56
090000000004320000300000654006000210000002890210800005070060032000000070100070000,2.7211,8.9223,0.9972,22.9279,29.0736,72,59
020000000001080030000030000230006097010090020090025000000000070603040010908100003,2.7177,2.9138,0.8972,16.6535,23.9705,56,59
000030091030020004201000000500000012420000005000000906000090140080040000142000009,2.7154,15.2438,0.9511,37.5745,11.5459,72,66
900650000054000000321007000006040003045010090003006700570000000000002079030000000,2.695,12.6755,0.9146,33.8209,9.9612,71,56
006090020090301806000870954000080000000000009010007000000000630040000085107008000,2.6784,5.1383,0.9252,21.6727,20.7629,60,56
670003000480010000290670000000000000530001002000000800050006120069020500000008007,2.6685,39.8157,0.9606,30.5059,10.2034,56,56
980050020600020907021000050800000003005000806010806000000000130000201500100000000,2.6618,2.2449,0.9308,47.5934,10.4004,117,56
000000000007098000000000060023005698000080340090000710230400000000000000970820051,2.6472,23.4268,0.953,28.2685,26.2995,59,56
000000001000020000000080000235006708006700000000200146400500800003079000908000560,2.6281,0.5214,0.918,34.3484,11.3247,59,56
400000809020000030800000607062008000000010060000300200700102003001900000006703100,2.6281,21.6899,0.8941,30.3665,12.2935,71,76
079000300000000900321980600080000010060102809000009500000000100200005000105008000,2.6212,202.0603,0.9072,2043.4237,9.8559,9964,56
004500009500089000700034050025006800006000300890000060040000000600008510050000000,2.6134,0.4272,0.95,28.449,33.6121,70,74
000602010600098030000400000005704090000000000700000054530800060000900540006053000,2.6055,73.3435,0.9354,39.8725,12.6477,65,65
705800921040201000000065003000630400006500300012000009000000000000304000100000500,2.5721,1.5965,0.9627,21.5281,26.0757,56,56
000043921043000000001006003000000000090012000002000000009360150230008000004920000,2.5698,9.0557,0.9314,31.2385,9.0612,56,56
097054000000230900000000600006705000000000006010090740500008002000000500000509468,2.5663,8.8594,0.9756,37.1783,11.3931,91,68
900004000600200080000000004800040210040000806210800700000400030400003000030079400,2.5561,12.9022,0.9215,29.2712,9.3812,63,59
800000300054000000000980604086700010740002000000000700079060100000000500032009400,2.5339,16.7911,0.7928,23.4825,27.0047,56,56
003002000600001405009400007060000000084019300000000000037064900000000070048020003,2.5315,1.1329,0.9247,29.3257,29.8673,80,65
005200080000009000009040000020001600014000023708000000430950000000730000070104030,2.5284,5.1681,0.8928,90.4918,10.0719,369,56
000000000000100070020076004075604210000002005200005000060050000007000008050938060,2.5143,1.3893,0.8117,16.9653,28.1795,58,59
000000001000000006320006004070090000400702590100080000000200400008467000214008000,2.5136,4.7243,0.855,66.3208,10.7275,329,65
000040920040920000000000803080090300000002000300000000600050130008000476000070259,2.5127,1.378,0.8981,18.8225,20.7019,63,63
000803900000200005001000000587000000000020500310087090000450000058030000130000250,2.5121,11.5758,0.8746,31.2292,9.0227,77,56
000000001000003006320000000805600203004200000200005049900007102030900060002000007,2.5032,15.1915,0.9034,26.8554,9.0892,56,56
504038000730100500000060000657400300000000005000000000805000020076001000012000906,2.5013,17.2184,0.8734,28.389,9.3726,56,56
000620010000090005800000027000700590500000102000050004050800900201004003006000001,2.489,11.3634,0.8754,41.4371,25.0372,56,56
050000090730000000090004000000409300400000600010075000370080000006302050100007830,2.4624,30.1774,0.8515,48.6779,9.2741,84,56
000000320604210000301080650006045010005000000210000700500008002000001070000000400,2.4466,1.3979,0.901,31.6122,10.2337,56,56
000001700500009200009030000000010097400000300000000061142603000070108000900042000,2.4436,8.1096,0.8385,35.4823,27.982,67,56
087000320604020000000900050000700203700000890200006045000000032000000500030000068,2.4349,21.0376,0.805,36.1502,10.4382,97,59
097000301050120907001900000000045000005001090210800040000060000000012009002000000,2.4104,0.8754,0.8637,24.8406,11.3392,56,56
700003000800020000021005003580604010096000000002000090000000008050038006038000400,2.3857,25.5169,0.8551,46.3905,15.9119,62,60
000060109060001004009030000003008000005000000090102340001005000004000900900813050,2.3591,15.3855,0.8368,20.9771,10.742,56,56
000000010020180000010405000300000008004300000008006074700013006030070000981000003,2.352,4.9276,0.8399,32.217,9.2809,56,56
987000020000203000020007000000700010005100806203096000009000030460000009102000000,2.3463,11.8328,0.8442,34.3504,11.9075,76,73
000006780000000000089230106000020800005000001807140500000408000000090000060700408,2.3402,35.5588,0.831,20.4687,9.4606,56,56
650030001008009000000070400000000009800390000000507020000010900160080050900050130,2.3395,169.7328,0.8247,14.0323,10.3431,63,63
007050000600000007001087600800040003005201006000000700000468002460000570002000000,2.3301,15.0831,0.7963,31.7368,10.2043,59,59
980050300600120007000080050090700000700000000200800005579060002000000009002500400,2.33,17.5323,0.8609,24.2383,26.3286,59,56
030000709500007030080200000040600000025879000000140002100000070078300000000050008,2.3172,18.4574,0.8418,25.0534,10.1416,63,61
005003001800109005000060800080094310096000000012000000070000138008300000000000006,2.3109,0.7243,0.7468,21.2965,21.9294,56,56
020000000000009340000040061000490000000120805012000090000000030006230100140600900,2.2826,8.6406,0.8467,26.8853,27.4648,58,56
200060089000907000000030056000000090000700300000005400040603008003809502000070040,2.2685,5.2509,0.7774,35.7716,11.9654,68,68
005040021000201765901700803000030002400000000000080609000050004008074000000000000,2.2661,2.4305,0.8041,41.4596,9.5694,66,56
000600000007001035009035620002508000504000008008076000000160000000803070000700000,2.2607,13.4329,0.7145,50.2314,18.9346,65,63
000080000083009005200075403048002010006001000002730006000900000860007000000008000,2.2576,27.5891,0.8109,29.2228,19.7962,56,56
000000780001070000080004100300006007416000300807025001000000000008942000000007600,2.2572,38.7111,0.7976,41.6694,8.9769,83,56
000050320050100000020080600006700003000302000000000040500000030008031070130079008,2.257,0.4057,0.89,22.7342,23.2216,63,59
000008000730010000090064000600080010000070050000906072376105020000003040000000005,2.2562,10.2138,0.7343,39.1929,10.9614,81,68
006000300950000006020000054090000203000310008003008000080060002400000509002000460,2.2392,483.1063,0.7915,11.7193,8.4436,56,56
000060780060080000080000000000400000400000305097005001102603070003048500008100000,2.22,2294.299,0.6297,19.5379,9.394,95,56
564700201008000504200000700600000310000010800800005002005000020000000100006000908,2.2093,0.773,0.7585,35.8993,29.6993,58,56
003000009000000010000203000500000090600000004900000000380560970260907005005130002,2.2016,52355.5624,0.74,14.0486,9.4518,56,56
060040000043029005000000003000090012406000500300000604600452000058000000030008000,2.1985,1.5701,0.8134,37.5899,10.7086,76,56
670000090000000000091605480008060309000001040010030006300046108000000004004000000,2.1969,1.2506,0.7379,38.0304,10.7877,77,60
057000200083901670000000080000300002036012908910050000000000000000000000000540067,2.1936,1.0434,0.7931,32.8546,9.0167,60,56
020000000061000230700004000205000000406807000007005400002003900670000510900070000,2.1921,3.057,0.7717,32.9481,12.1352,68,68
900600001000001000300007050890000000000210090000800005000008130408002509000070460,2.1648,146.3157,0.7855,14.0243,9.4246,64,62
000000321040003800020876000800600200004130700000705609000000000407000000002008000,2.1567,0.9151,0.7736,58.2359,18.7091,90,56
000000090030000060090064700057402009000003005003075000800090127900000000300800000,2.1558,46.7373,0.7153,21.703,11.4543,64,71
087600020600103000000007000000000010005230000010096045000008130000012079000500000,2.1473,35.3452,0.6593,40.0328,15.9012,110,73
806000000000031006320006050000400203000002000200900000007000102630000087008700005,2.1462,0.2272,0.7204,18.5664,24.977,56,56
000000001700000004090000080000402000420613000803970000000800400080006100046200008,2.1448,232.671,0.7806,14.084,9.4099,59,56
000000320000200806320000900709000000000000000200067040008041000007009085100058007,2.1328,11.8962,0.7363,52.9739,26.9694,61,61
000400200438200600090000000045000009000103000009050802570000100900000007004007030,2.132,22.7152,0.7618,70.5825,10.6951,214,56
400602019000001030000030007305200001000000300091000000537060080100000004908000000,2.131,0.8283,0.7787,24.6448,30.6886,56,78
000604020600302900300080050000000200705000000000096040500000100000020579002070400,2.1035,9.4829,0.7213,16.2749,27.7059,58,56
087654001050100000000080600000000010000000890000006045009008130008000070130000008,2.1029,0.5223,0.6899,45.873,10.1484,69,56
000600809002081000000000000365000000284000006090050240500100000106090004008000003,2.1012,110.3617,0.7642,12.6314,9.181,56,56
000000321004000000021000050900005013005000090003000040009068102000000000102079400,2.0987,150.8866,0.7364,15.561,10.1341,56,56
806000000540210000000006004700600010000020700203780000900000030000062098000008400,2.0938,32.5177,0.7422,21.9637,9.4223,58,56
